sensor_01,sensor_02,sensor_03,sensor_04,sensor_05,sensor_06,sensor_07,sensor_08,sensor_09,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_16,sensor_17,sensor_18,sensor_19,sensor_20,sensor_21,sensor_22,sensor_23,sensor_24,sensor_25,failure
207.6795,-42.4179,25.1044,5.676,45.3114,151.936,31.7175,10.3594,10.6354,27.3241,57.5294,28.8591,10.6154,14.3459,14.8474,216.5643,37.8645,75.4469,34.9549,35.718,190.5562,-16.5794,11.8306,12.3824,20.0649,0
227.322,5.7829,27.5101,9.6661,40.5651,190.4164,31.1658,7.996,6.6342,28.7105,27.4721,21.0126,11.499,8.8003,21.0442,207.0164,12.7093,72.1843,31.7713,97.8726,179.6253,-21.4812,8.4538,8.2838,37.3955,0
223.6545,36.542,85.9653,8.5127,55.7536,252.7835,91.6029,11.8877,7.8694,21.4272,44.5743,74.2978,11.8229,13.7663,73.8234,269.9895,-43.3261,62.1671,73.7255,83.5565,223.8924,-35.0579,13.8283,6.603,16.6212,1
197.7192,5.1121,53.4314,6.5202,,156.5498,19.145,7.2579,8.0686,82.7891,69.8366,48.2421,7.4908,6.9897,47.9426,221.8688,49.5609,42.948,42.1418,29.9309,255.1532,11.1434,10.7501,6.9508,35.5592,0
194.1071,28.7894,17.4551,8.5932,62.0411,208.2133,21.7639,11.0053,9.8529,91.1673,51.0544,29.1145,9.5904,11.8229,16.5374,184.7531,22.9406,34.3624,33.372,51.2425,182.1108,25.445,10.5884,9.2334,28.6888,0
236.3685,6.6038,19.0351,12.1234,71.7034,206.3031,28.3331,4.6622,14.1445,10.6572,57.884,56.375,11.9515,15.3307,17.3437,191.5514,49.7721,66.947,20.0998,22.013,162.6039,30.9067,6.603,6.5781,95.7433,0
177.0608,-17.2446,61.8156,10.09,44.9946,170.2402,55.5608,7.6505,11.3173,24.9877,24.6136,52.5699,5.4414,10.2449,39.9674,211.6062,-10.5011,66.815,18.2828,2.0625,198.1269,-25.1513,8.021,9.4404,2.0754,0
147.0477,25.8608,20.5487,10.2824,65.6498,222.0278,33.1109,10.0868,10.6393,19.6915,48.3643,17.127,12.4927,11.5669,28.3787,178.9799,5.3828,36.3622,38.5131,3.7072,158.5639,0.9041,9.6249,9.2043,93.1811,0
200.8071,-25.7064,22.3697,12.079,45.9572,132.0546,16.2997,6.4634,13.6242,72.981,57.9482,14.8698,10.8169,7.1104,23.2975,190.0195,-24.7893,60.9058,39.0532,24.5516,209.4251,6.3143,11.6242,7.3253,19.154,0
218.7524,2.7493,11.9255,10.2988,24.4442,201.5515,36.3977,11.957,10.3179,20.3787,49.6342,33.7006,10.8261,10.4828,22.8327,175.7343,48.8967,45.3448,22.5552,89.4852,148.5627,-36.3379,5.2267,12.4517,49.0359,0
204.2679,37.6848,18.5146,12.0749,62.4096,162.3629,45.8515,8.6821,11.0217,50.0473,74.7025,49.0352,14.6411,11.9438,34.9658,196.457,-3.8498,27.5328,29.1688,10.7885,152.5633,-16.2154,14.9097,14.856,40.1637,0
225.468,-49.2047,71.7017,9.2312,41.6317,228.329,72.5056,9.6576,7.5756,30.6222,42.681,78.2727,7.6953,11.6544,63.5939,241.5373,-49.2468,47.3056,75.7263,7.7688,205.0402,-8.0023,15.6599,7.9349,72.5315,1
202.1032,-20.606,55.7295,11.0876,31.5255,182.5779,36.2418,11.0638,5.3012,73.5896,36.4068,13.1787,10.7556,7.8676,33.7239,156.7882,13.4566,41.6982,6.4948,55.2155,166.5668,-48.8883,10.1399,14.222,70.8237,0
173.9102,11.4842,68.4692,11.4609,47.7264,216.6307,83.8652,6.3522,10.4597,35.5116,45.8701,79.5083,9.8822,8.7818,71.9698,182.5754,23.3598,51.8729,69.8184,93.6938,151.5949,-46.1677,6.0127,7.4282,2.1288,1
164.7377,-2.9551,36.1274,8.6163,42.1656,216.7876,31.7372,12.3507,12.0617,92.1564,52.2751,25.3946,9.7783,13.9669,40.2916,227.0232,-9.4497,29.9285,30.0324,63.4923,238.0359,-29.4491,4.8658,7.9941,58.2855,0
167.2878,-39.978,25.6538,9.8415,56.936,193.2009,16.3415,11.5255,13.6333,14.7459,59.8858,17.8539,3.7128,9.4428,20.9642,214.8071,49.5599,65.5312,-5.6754,78.4845,188.4645,2.6266,13.3736,8.3372,71.2282,0
128.8581,-28.4796,27.0033,5.0329,69.5182,164.6805,30.4644,9.7993,14.0412,78.9483,,39.7797,9.8914,11.2264,25.4269,219.4403,-27.1173,73.8089,19.3149,3.0406,187.1357,-15.3325,5.8612,12.3461,92.614,0
209.2249,21.9074,71.4739,11.6613,90.6675,173.6018,75.1061,2.6287,6.9841,5.0818,43.7184,78.2576,4.9546,13.6739,91.5733,177.2104,47.8381,51.8972,77.8725,47.6219,162.3251,6.9828,13.0549,11.9099,68.8664,1
216.5841,-15.5875,33.9065,17.3401,69.6666,146.4616,36.8092,1.3063,11.7955,93.5427,,34.2651,10.4149,8.0105,32.5511,193.5616,23.7566,59.1813,55.1812,32.9573,136.8982,11.9086,8.3022,13.9964,84.5867,0
213.2717,-37.0927,43.354,9.3354,,204.967,39.4774,9.7538,4.2561,20.6886,15.4825,47.428,10.8045,5.2371,20.3333,208.0935,40.5567,45.0941,33.328,44.4463,211.3136,-19.3397,16.2559,11.109,86.5906,0
202.6608,18.2868,15.1013,12.3276,65.7271,208.2278,24.7876,13.1711,12.9994,4.988,36.3275,22.252,9.8337,8.9827,39.9895,213.1955,15.9797,56.4619,41.0141,14.7881,180.569,-12.8792,7.1335,9.04,65.8978,0
173.2209,5.9945,80.3324,10.4414,39.8995,222.6346,74.4925,10.3399,8.8401,77.7281,45.5653,78.3742,8.5017,8.8007,70.2281,216.8393,-43.6446,53.8166,64.8337,72.68,215.866,-5.7753,8.8321,13.3553,52.9331,1
225.8993,2.1854,26.6607,12.7543,83.2763,164.6676,30.5962,9.5808,9.4885,9.5897,25.6204,54.2045,10.891,7.1675,25.1829,233.0,41.7859,76.3682,32.3279,91.5702,171.2077,-28.4405,12.2927,6.119,15.8953,0
197.3229,20.3571,22.185,3.1298,36.8989,179.9176,16.4595,9.235,5.9573,12.1613,41.1432,16.6027,8.5023,11.8587,28.5565,209.1869,-3.2501,52.0266,10.7102,55.9151,125.0908,18.1811,3.9999,5.5646,71.7073,0
143.6944,-8.7796,33.0215,7.3771,57.4036,93.1575,22.8431,9.006,11.8482,22.6562,58.7417,23.3669,10.0944,6.1906,37.3201,182.2344,25.6845,53.2692,21.5734,43.9345,251.1632,7.9354,9.6012,13.0956,74.1619,0
135.6343,-6.9223,18.0593,10.331,58.488,232.2796,36.126,9.7997,12.6271,75.9352,73.4664,32.0219,7.1929,5.3966,25.4269,225.1034,14.862,44.0092,32.6315,30.0835,219.4796,-10.3032,11.512,7.9763,31.4436,0
186.8588,26.1695,43.6503,12.165,58.0891,161.9733,35.8538,10.7024,7.616,67.9935,48.9932,24.7933,4.5301,11.5673,47.8671,214.5038,-11.8879,,14.9281,43.3453,271.873,26.1801,8.6534,12.3777,99.0609,0
140.8202,24.8501,25.732,13.7194,48.4261,170.338,43.4291,3.642,7.851,12.0326,33.79,22.2405,9.217,9.8878,43.8313,218.3357,-11.3016,52.4693,48.5931,35.5479,231.3842,28.0519,6.8602,13.5143,80.5154,0
229.0566,-40.8481,85.0832,10.3173,63.7465,204.2751,88.035,5.4667,8.9619,9.6475,65.7583,88.5804,11.9446,12.2959,73.4792,235.5283,-25.4316,74.4467,65.5572,1.5887,169.1451,14.4333,5.6335,4.0191,0.0942,1
172.1845,46.9254,47.2366,9.3016,37.5335,153.7775,30.0774,8.8367,9.3933,7.9951,75.9482,47.5689,13.9491,9.9917,26.356,207.4894,3.5266,43.4674,25.8149,60.5648,206.6895,-2.9986,14.2812,11.5745,56.7984,0
189.8006,35.4592,19.4073,13.5311,61.2372,203.3801,7.2701,11.2618,12.8408,7.2585,37.37,8.6439,8.5872,12.2892,48.6677,201.5319,4.5796,60.1382,48.5474,73.7066,183.1407,3.118,7.562,9.2001,31.2725,0
238.3378,8.391,36.4321,9.4128,50.8229,232.8094,29.7568,9.0259,7.1496,59.2271,52.6416,50.3543,6.5221,9.0773,46.8687,224.5855,34.6257,48.5191,34.5349,97.3294,199.8869,-38.017,0.6615,8.1705,10.3448,0
233.1735,13.51,29.8005,5.759,49.1408,201.8674,29.3965,10.4333,8.8577,76.4595,43.3003,32.8357,11.4547,9.3601,33.3705,269.4395,-8.5945,47.6127,37.2152,55.0851,243.9079,27.284,9.832,7.3712,63.749,0
211.5861,-14.6693,23.5819,10.4105,67.6682,216.5949,44.0066,14.4023,10.8949,29.3377,,29.0355,12.034,7.4846,47.1563,216.585,-12.5948,72.137,17.6999,27.0291,191.1092,-44.8752,6.1232,9.2545,27.4233,0
181.5972,30.8552,42.5815,9.2924,57.6965,187.3997,24.7827,11.83,14.7338,55.1623,73.4737,20.5687,5.4045,3.332,53.0571,193.7587,-47.1599,54.6177,43.5824,70.5825,177.1476,4.0026,8.4074,13.8069,19.5877,0
204.417,-30.1582,32.4037,5.2406,32.3445,202.9688,53.712,17.3676,9.1856,56.1589,51.8063,47.7398,11.7022,5.8919,34.511,121.5121,0.042,61.7631,15.6961,3.5556,210.3222,20.439,4.423,12.6437,27.8091,0
231.6805,-30.4805,51.3458,16.8887,48.4232,226.9107,39.8282,12.6409,11.0527,20.6291,58.8588,50.8379,8.7929,10.7783,26.0751,210.8738,-18.6994,52.7333,39.5672,74.0291,175.0841,-24.0157,7.2587,6.5412,60.234,0
221.0029,-47.9718,46.9486,12.1017,47.9158,178.8922,49.7378,15.2375,4.5047,65.8087,55.0131,40.1611,18.0437,6.9404,45.829,191.7081,42.6995,34.3555,41.2986,12.6679,212.015,-12.884,8.5093,11.6624,85.5607,0
180.2357,20.9662,4.4058,9.7931,49.1377,231.96,19.2399,9.9929,11.1943,12.6025,44.007,46.4669,9.7955,5.6063,28.6796,234.2878,38.1715,62.9343,37.1212,7.2875,164.6853,-19.0249,9.909,3.5315,10.0085,0
199.5747,42.2717,22.5829,9.837,51.9773,222.9051,23.0042,11.6403,10.9608,26.9971,39.6779,21.4145,7.5065,12.8169,17.2887,219.8121,-21.9363,42.5522,19.1152,75.0036,197.8447,-32.4083,8.2657,7.9274,76.2539,0
207.0958,-41.8472,26.8687,15.1368,54.7097,188.1568,35.4711,14.1607,12.1502,43.914,70.0994,25.67,6.8789,5.4697,22.7849,214.5176,1.3509,46.6508,25.989,21.5321,229.3848,39.4048,4.9641,7.0903,93.0828,0
141.0016,21.3118,30.89,15.8444,47.1948,196.1171,39.4314,7.5184,11.2439,84.1042,34.753,45.0628,7.2916,12.1883,16.1671,173.1265,-44.7017,40.7386,30.401,57.8194,220.8987,14.4013,12.1657,10.1304,0.2555,0
178.6723,-29.5951,25.6006,12.3759,50.1574,182.1802,28.6411,12.3815,11.0991,27.1587,71.7364,19.4766,11.2492,12.4313,36.5967,253.2307,-25.1684,53.9969,41.6038,55.7426,246.8278,-11.9099,8.9046,9.7043,80.2873,0
135.9918,-2.0353,44.3619,9.6815,33.6014,146.1855,19.4308,14.2018,10.4316,79.1938,55.947,43.1597,13.9345,3.905,13.9414,190.9298,19.2731,50.9764,20.0047,23.3086,235.1663,-20.0219,8.209,11.8358,79.1914,0
233.8903,37.1208,3.2131,10.6175,69.9199,181.9399,21.384,11.0067,13.4125,91.4525,38.342,26.3333,10.9653,7.7489,32.8736,181.2904,18.447,49.3314,29.7164,59.3118,127.1137,-42.0337,11.8708,12.4999,30.2894,0
230.6348,35.3984,38.0479,12.7742,45.1744,189.6402,22.1802,10.0395,12.0698,87.2872,42.0735,25.6792,14.7444,6.9742,42.414,134.5965,-24.2281,15.2421,31.0779,26.4853,204.0821,-40.3864,13.6019,8.0575,18.5387,0
187.0013,-22.2349,21.267,7.7335,69.7613,194.8918,37.3092,3.5459,11.2083,41.8658,55.5824,37.9383,6.5656,3.9575,31.1061,174.3964,-31.9371,65.8554,40.9296,71.1866,164.2893,-49.3433,12.3573,8.2384,98.9283,0
240.0393,-16.0988,24.0242,8.5761,53.4618,173.0721,27.0727,12.6607,10.7055,12.1725,,22.2559,8.218,4.3377,46.6314,215.7381,-30.9065,58.0124,27.8459,45.7009,180.9885,40.6456,12.3081,10.1878,15.0004,0
238.9056,46.0452,27.5177,13.6069,72.9415,192.0974,27.4068,11.0351,16.3309,26.5954,44.8884,7.2452,14.6902,9.1124,31.1004,226.392,12.6318,48.3747,39.2919,49.397,196.007,-43.0706,8.3461,9.4574,10.1429,0
148.7966,3.1659,22.2505,12.733,46.7084,237.8796,34.7287,7.146,7.0505,52.3629,70.2112,21.428,14.1677,9.8253,23.6918,253.0577,-33.7892,37.4686,27.6929,31.1915,203.0906,-6.7103,7.0698,7.7518,13.8889,0
182.4043,-42.6234,40.0618,9.5063,46.7465,227.485,32.7242,13.7595,13.1807,19.9853,43.8625,25.1076,9.2419,15.41,44.2653,258.3758,-33.5124,68.4047,23.1223,46.6883,223.1972,5.9764,8.726,9.6616,35.681,0
254.1172,-48.4451,41.8853,8.1274,75.2086,176.7627,5.737,10.8591,5.8903,74.5513,27.0854,21.6291,7.7811,9.2234,24.1036,194.6188,22.3284,40.7409,22.6391,16.005,253.1068,35.6585,10.8075,9.1835,46.0864,0
251.41,-33.4267,45.1252,10.1417,73.7068,251.8471,28.5093,9.8178,10.0219,34.0402,28.0321,38.5372,7.6995,12.242,40.3349,184.4552,9.9509,51.9756,31.9535,1.5719,243.9987,10.3154,8.1765,11.6877,96.6158,0
226.5317,43.1919,26.7352,12.2345,39.739,208.6305,34.6654,9.8721,11.9261,12.5024,38.021,31.2766,9.5286,12.8055,39.7698,199.2066,-14.9698,,26.2555,64.2991,230.6432,40.3029,10.4265,11.5754,76.3405,0
228.8288,-11.812,30.1938,5.0599,68.2799,216.4464,26.7276,13.5509,13.2013,81.5379,31.3629,42.0211,14.158,10.8911,35.6339,261.7834,7.0787,70.6013,22.3931,36.9136,254.5734,-46.7825,14.168,8.7875,75.9235,0
216.1783,-39.8394,43.8469,10.6828,51.7922,246.9484,21.183,10.9185,12.2925,7.4279,23.3705,36.4452,10.2966,17.5127,27.5137,166.2374,-26.1196,69.0437,3.7286,43.4339,194.8356,32.0683,7.3368,8.6475,81.1345,0
196.5651,-35.429,53.0007,11.1502,50.091,164.1109,20.4621,16.0694,7.5354,61.5226,36.5148,20.9912,10.8682,5.1683,29.2587,214.3342,18.7101,,15.3978,78.9313,203.5631,1.5074,14.6727,9.3463,42.045,0
241.3624,27.8304,22.5289,6.2407,64.8632,177.3639,4.56,10.2107,7.4333,32.2981,58.1986,26.5017,5.6141,10.7626,28.18,208.5211,49.0356,49.7097,37.7265,69.6729,183.7317,25.5759,8.7412,12.1149,49.5631,0
184.1639,48.2439,31.1707,5.282,51.8022,210.204,40.1174,5.5668,6.5095,99.8951,50.5159,37.7804,12.8241,5.3186,26.7714,180.4597,23.7124,41.4813,23.4726,26.2753,196.2267,23.7273,9.1491,12.4507,24.486,0
207.8933,-29.0828,21.493,14.3755,42.8947,163.0602,30.7267,10.3883,10.7174,84.8293,15.9467,51.2075,7.6968,12.6905,47.8471,231.7339,-42.6966,44.7981,40.3038,55.2678,156.1693,-6.7848,10.9244,10.4611,8.359,0
247.3633,-33.7799,34.9149,10.6297,43.1955,230.0987,40.2891,9.5526,9.8783,31.989,50.4762,34.5388,14.8173,7.6522,35.6167,184.8389,22.9189,55.2712,33.2702,26.2035,161.2153,17.7315,7.7212,12.2956,9.9986,0
234.6877,40.0532,72.2615,5.141,66.0086,200.6709,62.9745,15.107,7.8256,94.5495,36.4204,64.8246,7.4235,6.21,76.5611,201.4553,-11.5104,34.6281,67.9721,26.2982,212.0,14.1572,7.4396,7.3242,57.4158,1
174.1262,-9.529,29.6519,12.0648,74.2568,232.8048,17.3808,11.4406,11.9878,3.0257,40.4178,27.498,9.8902,8.9332,38.3635,227.0437,-38.0146,34.0049,31.4576,71.4329,253.0845,-47.4933,12.1268,10.8151,51.2353,0
193.9267,39.2221,18.6738,5.8261,,227.9161,26.4537,12.4119,9.1328,69.9044,74.6356,38.5035,6.3078,15.5364,45.1778,183.0956,-15.944,47.2286,30.9082,23.1182,249.7853,-40.9021,12.9775,11.3136,59.1315,0
200.7001,8.9029,30.3233,12.5601,45.6772,166.5593,23.5717,11.3262,10.1507,55.6626,32.2704,39.5516,5.6723,7.8799,60.1859,203.7191,10.1388,39.191,28.4978,4.0566,243.5245,-15.9283,14.6966,13.4486,85.2782,0
247.447,26.2244,18.5464,5.854,37.3385,186.7998,21.1858,11.9819,9.4511,82.1891,79.3728,49.5581,9.2304,9.2134,29.4417,203.0819,21.6227,31.9949,48.9462,0.5423,196.3316,14.461,11.8286,11.3756,14.7861,0
260.3505,-5.6537,40.5905,11.2454,43.3556,189.0919,49.8859,10.5088,7.2694,42.5846,68.9421,25.1561,11.0028,9.104,36.4351,213.3362,26.9754,60.4077,19.3258,46.9994,238.0789,-41.8796,6.4561,10.5311,87.5942,0
121.2812,-4.3677,23.012,12.478,39.788,203.3542,26.3389,7.5814,7.6381,61.0349,44.0204,30.151,9.5393,9.0693,9.635,181.9048,1.6028,50.0318,49.4162,57.0736,211.2724,35.5767,15.2068,1.84,30.4406,0
219.855,-10.418,50.9927,14.2196,28.1723,197.0128,48.944,5.2565,7.8743,77.618,65.3057,38.1893,10.4069,14.8307,19.4089,193.0915,21.3152,51.0369,21.418,43.6623,233.7903,-32.088,9.0231,10.7663,52.1474,0
232.8095,5.4543,39.4006,6.0861,25.9932,227.3482,17.6617,12.7103,9.5533,89.6409,22.2169,49.8481,13.0939,14.4789,47.523,140.1685,43.9089,74.4532,46.343,73.8131,185.4391,42.3245,16.1117,7.0898,68.6927,0
191.707,-25.2088,75.9253,11.6408,61.6948,202.0981,63.2934,5.7876,13.0504,62.8878,48.3168,81.1194,9.6123,12.2961,79.5432,181.168,26.309,21.5026,80.8669,91.0716,268.1782,26.3326,10.3212,12.1868,0.3703,1
171.6071,39.5958,-0.9725,14.02,40.3771,244.0062,41.5046,8.142,11.3137,56.5848,50.5047,17.6317,5.1213,8.8994,11.1159,194.6377,-29.5291,70.183,47.9045,67.9569,196.4964,-44.6368,11.1462,12.2119,8.047,0
232.8436,-19.3873,40.74,6.2975,24.9736,196.2889,42.7838,5.1689,13.1983,13.7796,40.596,32.6276,8.3639,3.8181,6.7443,227.9742,-1.0001,54.8894,17.0238,99.6841,162.854,14.2763,11.3262,15.0235,78.7962,0
240.2414,-12.3309,77.3039,9.871,48.9085,217.7163,79.4595,11.4634,5.0148,65.344,54.1459,75.6595,10.7428,3.9231,85.0194,210.8659,-3.3898,55.9877,76.4766,29.0606,145.8977,10.0725,3.7566,14.7103,61.3285,1
209.5963,32.8003,79.9195,5.9689,60.5804,270.4481,55.7576,10.1873,17.7303,61.6847,29.7117,74.7456,7.8112,10.5265,82.6454,218.3401,-44.1927,45.8879,82.3541,67.1299,198.0304,-25.5083,12.3984,9.4801,47.8111,1
200.1355,38.5613,27.2624,7.6571,51.983,195.5819,46.4681,10.5266,13.7263,50.7774,47.2872,32.5053,4.0476,8.3299,43.3123,169.7686,-8.7842,48.1639,25.1559,8.9199,203.4061,-17.4359,9.8429,17.9665,20.9837,0
188.2842,41.5495,79.7296,12.5809,58.1667,165.0277,80.6312,7.644,4.6795,51.5438,56.6419,68.301,11.1759,6.716,64.8448,192.0526,-4.1798,54.9375,79.9759,0.5456,230.531,12.1673,13.3255,9.5709,30.5119,1
154.5138,-16.6769,14.7096,11.9315,,210.5975,9.9547,5.7159,12.4879,69.4441,41.9802,47.5135,14.5222,10.2958,46.3876,168.7447,-23.8387,51.3164,22.4709,87.1785,198.4296,29.8734,9.4632,10.5295,89.9308,0
184.082,11.5085,45.9639,11.5761,64.7367,243.7425,21.1569,9.7228,5.4614,55.0444,51.0343,19.8626,8.3629,7.8093,21.8214,255.7427,-15.3625,46.5489,23.7932,72.8959,216.9643,3.2251,8.608,12.8639,79.2021,0
188.1361,9.5882,64.8382,11.4005,45.9415,162.5834,62.8891,10.4011,9.5062,68.2638,45.1068,76.7979,13.9872,15.1704,73.6345,239.2267,-42.5016,56.0269,77.4406,98.5484,207.6537,-21.6575,7.698,6.0729,83.6324,1
212.0311,-18.3607,29.338,11.5383,58.7499,199.8041,29.2266,10.5086,10.2733,34.3951,58.4522,17.5978,10.8942,9.1681,43.2156,230.8332,-11.0305,70.1827,28.346,85.1648,208.9615,37.746,12.8821,10.7566,72.1716,0
196.0816,1.4924,32.4274,4.8021,23.5029,180.7114,55.1055,8.8885,9.0057,45.6212,64.706,30.6379,10.4377,8.236,41.1221,226.291,-30.075,59.0459,35.3264,57.3881,168.4475,-26.6521,4.2059,9.8857,9.8208,0
207.9023,-24.8086,11.3932,12.9824,39.1388,246.5971,47.3647,13.1542,8.0668,58.9139,48.0965,21.7757,6.1984,9.0963,31.4473,202.9618,34.5728,64.2267,35.7552,12.8523,142.2675,2.9572,4.8853,10.5404,9.9845,0
251.4223,-49.6696,58.2476,10.0019,41.2742,208.7823,43.0893,4.4291,9.3356,31.2949,27.6679,38.8553,5.4073,10.1819,23.0529,235.8124,35.1851,61.0507,41.2565,56.5066,158.7226,4.625,6.5194,8.0006,90.6889,0
200.5646,-21.6644,45.2654,14.1267,,193.8047,30.9848,12.0592,16.4404,27.0449,77.6319,34.3605,6.4913,8.0455,40.3396,272.0956,5.3758,75.9198,40.6688,81.0109,221.2186,40.9799,11.3114,6.4536,64.2381,0
193.5802,19.8163,27.9555,7.0568,71.9878,207.7148,41.9111,11.8488,9.0806,69.7413,62.1291,41.5396,11.2972,7.2059,24.6231,161.4143,-16.9196,26.234,24.9344,2.9787,177.8858,-3.2056,9.4049,10.6636,13.5223,0
168.7373,19.6001,30.3945,4.6235,32.4354,205.7209,37.387,9.5052,12.6521,62.4327,56.9886,39.2048,12.0486,10.8521,21.0361,244.2169,2.1204,54.0476,29.9462,93.7812,220.6118,15.5448,11.3127,6.913,54.5621,0
194.4962,19.2477,23.4632,10.1627,50.9647,165.7378,29.2518,7.4028,6.1962,12.2726,54.6484,20.3056,4.0968,8.7586,-1.6221,199.5572,-1.5741,64.992,17.3092,83.3059,198.0611,-40.6974,12.7635,8.3406,58.4838,0
263.7259,-7.0401,39.9592,8.7667,49.8934,226.4054,19.9739,4.9041,10.6922,42.6806,53.9128,49.1888,10.7677,8.4449,32.0732,168.1368,-8.4642,,35.5399,50.6811,198.6621,-5.2346,10.3177,10.8182,31.745,0
173.2679,6.0979,22.0817,7.9233,38.5666,175.7339,43.2743,5.6239,9.1495,11.375,35.4568,22.5299,7.5355,10.7298,51.6047,161.1064,-12.519,26.2888,31.7153,90.2459,150.3891,33.863,13.2038,9.0958,92.3108,0
192.7058,-2.1404,41.2151,7.026,77.5831,203.2795,12.2304,10.0597,9.761,8.9212,40.842,34.6876,12.7202,11.8943,29.2689,233.3409,13.4869,,23.635,73.0766,211.8597,-11.7082,6.9668,9.662,11.5484,0
209.1633,49.2507,36.1423,12.1911,37.2812,184.3493,27.6732,13.4284,7.871,22.2797,43.7036,27.9441,13.1946,9.1115,22.6839,192.3613,5.7488,75.0591,41.1567,68.7898,232.0491,18.7566,11.5612,9.8472,69.8862,0
230.6181,-22.875,41.5076,11.0432,45.4545,209.3188,36.8517,5.2363,6.7884,33.8612,60.918,19.4495,6.2268,16.3562,38.7158,257.5493,23.1183,56.5059,18.8426,4.0454,229.6949,18.2146,6.1602,11.8927,43.9502,0
184.6293,29.0379,39.2775,9.878,55.3379,182.7827,26.4175,6.9126,6.8665,7.7237,51.4371,18.9634,12.2201,6.8862,46.5096,155.7028,-11.096,46.6389,17.9588,38.7778,204.2236,-20.3102,11.0123,12.4745,69.3357,0
240.5573,15.072,24.2689,8.534,55.7739,180.9112,23.831,11.2814,7.542,75.3655,54.9384,15.7877,14.7974,9.7033,8.6101,193.8993,0.4826,58.0043,42.1945,2.2189,141.1446,35.4093,7.5316,10.6289,42.7959,0
280.3605,3.3354,24.1601,10.2979,42.7686,223.4563,19.7059,9.6592,8.2775,90.8634,56.7394,40.9856,10.3537,17.9431,43.2147,200.1988,-9.5739,42.6818,41.3227,9.4669,247.0848,-2.6425,12.5811,15.1222,22.9949,0
212.0725,47.123,36.4461,10.0161,62.3234,216.8129,37.1063,6.9424,9.6033,33.3046,45.716,36.1009,9.7257,11.5968,25.5709,190.5831,-22.6574,61.64,27.5309,55.962,182.6737,3.9884,12.4057,11.5621,43.0809,0
186.4054,20.3043,48.0368,8.9571,50.6219,175.4067,42.8903,13.5893,4.5327,70.9021,52.6358,36.51,7.497,9.1371,20.9024,269.0814,1.9111,27.0785,27.1982,26.2988,182.6171,5.4055,11.8424,4.8127,29.776,0
227.2202,-23.279,31.6111,15.5151,,173.2288,37.4357,5.2924,12.9077,93.7757,54.3279,22.9619,14.3464,10.2214,39.6034,240.462,35.8437,33.8532,43.1115,99.6003,181.0845,31.5057,11.4336,10.1579,82.85,0
194.8503,47.7564,41.9928,9.1973,39.4638,152.7797,40.199,11.8547,9.862,81.7375,19.1081,26.4109,7.023,12.1337,20.3359,165.3895,-43.1401,37.4606,31.6615,70.8546,228.2525,37.5735,10.692,9.5126,0.7538,0
221.2872,16.7446,23.4482,10.4203,34.8537,189.7631,40.8456,9.6078,9.9311,45.5485,52.2628,25.116,9.7558,13.1428,33.6647,263.7289,44.2602,58.4578,32.6573,73.7733,227.2481,12.5093,9.9094,5.696,15.9073,0
176.8168,36.5548,10.21,10.0123,24.3156,185.9159,8.3297,10.6068,10.6889,30.7141,35.8228,46.8373,10.5621,6.4775,36.6439,197.7262,11.4788,35.6694,24.2939,51.5178,254.2701,17.4247,9.0159,8.1368,87.8889,0
133.2968,45.5955,82.3407,6.9228,48.022,159.4154,76.8749,5.469,9.2082,33.1918,54.2214,79.7028,13.5498,7.5619,68.5365,124.1064,-0.2548,69.9057,84.0644,35.9866,240.9461,28.645,10.6027,7.3053,1.1901,1
241.2467,-42.5275,35.7883,17.5504,24.7515,211.8134,30.0649,8.202,5.3029,24.8147,50.2366,36.4402,8.59,5.5764,42.7542,180.2641,25.5701,62.3703,41.4933,96.0541,238.6755,38.3962,6.7851,16.8392,41.0026,0
230.127,35.033,10.9449,7.7634,58.6261,227.0836,48.3271,10.9819,13.6422,4.1724,40.1183,15.624,5.8295,8.0942,14.9979,199.5751,-29.9078,98.8478,16.0594,43.0226,180.8391,-35.4696,11.7769,13.602,75.3937,0
187.7479,-4.1328,39.5282,8.0906,38.4572,164.4553,31.52,9.429,9.7295,8.0386,33.9066,39.1555,6.0152,14.2572,48.3223,191.6303,22.5992,52.8263,45.5292,29.0011,250.9703,-36.1083,13.3714,13.37,67.2748,0
189.403,-21.7118,31.5642,11.2103,50.3372,242.2086,42.6095,4.8089,8.3613,74.2073,72.9203,26.1567,11.0264,8.9603,27.2571,200.6296,23.9975,34.0414,9.9808,91.7044,186.8311,21.0081,13.3643,7.2195,84.6153,0
194.144,34.7557,44.5478,6.9859,77.0243,212.1888,18.0691,14.1203,13.3036,53.7982,49.7249,34.0781,12.8077,8.2952,37.837,207.562,31.7859,27.0458,51.2485,49.7151,247.014,7.5089,11.3588,13.7143,53.1697,0
161.5798,37.3191,42.6299,9.0252,48.839,189.8562,38.5015,6.9537,5.3278,22.1278,58.4529,42.3787,13.3502,11.5692,45.1378,185.3138,21.7811,32.4973,32.8466,40.2562,208.3686,18.5627,12.4353,10.9385,51.1334,0
202.4316,-15.8166,20.5001,14.2471,60.8036,191.0801,30.4116,7.3457,10.7676,12.8603,47.166,32.684,10.6589,7.5243,50.0288,260.1768,42.1463,57.3297,24.6477,1.4781,208.7976,14.2397,8.1633,12.8764,15.9744,0
